TYPOLOGIE ETABLISSEMENT,CLASSEMENT,NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,TELEPHONE,COURRIEL,SITE INTERNET,CAPACITE D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,NOMBRE D'EMPLACEMENTS,NOMBRE D'UNITES D'HABITATION (résidences de tourisme),NOMBRE D'UNITES D'HABITATION (villages de vacances),coordonnees,Nom du département,Nom de la région
CAMPING,4 étoiles,LE CLOS DE FERRAND,CHEMIN CLOS DE FERRAND,34410,SERIGNAN,0467320961,info@leserignannature.com,https://www.leserignannature.com,,,90,,,"43.286865,3.271741",HERAULT,OCCITANIE
CAMPING,2 étoiles,LES GRAVIÈRES,LE VILLAGE,5800,VILLAR-LOUBIÈRE,0492553535,info@sudrafting.fr,-,,,50,,,"44.825622,6.144624",HAUTES-ALPES,PROVENCE-ALPES-COTE D'AZUR
CAMPING,3 étoiles,CAMPING DE LANVEN,Lieu-Dit la chapelle de Beuzec,29120,PLOMEUR,0298820075,campinglanven@wanadoo.fr,http://www.campinglanven.com,,,134,,,"47.851634,-4.309865",FINISTERE,BRETAGNE
CAMPING,3 étoiles,CAMPING LE LANFONNET,948 Route d'Angon,74290,TALLOIRES,0450607212,camping.le.lanfonnet@wanadoo.fr,http://www.camping-lanfonnet.com,,,132,,,"45.826494,6.220841",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES
CAMPING,3 étoiles,CAMPING LA VALLÉE DE POUPET,POUPET,85590,SAINT-MALÔ-DU-BOIS,0251923145,camping@valleedepoupet.com,http://www.valleedepoupet.com,,,112,,,"46.923109,-0.875219",VENDEE,PAYS DE LA LOIRE
CAMPING,3 étoiles,CAMPING HUTTOPIA DOUARNENEZ,69 Avenue du Bois d'Isis,29100,DOUARNENEZ,0298740567,douarnenez@camping-indigo.com,http://www.camping-indigo.com/fr/camping-indigo-douarnenez-bretagne.html,,,145,,,"48.103112,-4.3588",FINISTERE,BRETAGNE
CAMPING,2 étoiles,CAMPING MUNICIPAL LES IRIS,Rue du stade,85580,TRIAIZE,0251561153,camping@triaize.fr,www.triaize.fr,,,69,,,"46.394604,-1.201292",VENDEE,PAYS DE LA LOIRE
CAMPING,4 étoiles,CAMPING LA ROSERAIE D'OMAHA,La Paudaye,14710,SURRAIN,0231211771,camping-laroseraie@orange.fr,http://www.camping-calvados-normandie.fr,,,87,,,"49.326697,-0.86475",CALVADOS,NORMANDIE
CAMPING,4 étoiles,CAMPING L'ÉTOILE DE MER,Lieu-dit la Pagesse,34410,SÉRIGNAN,0467774082,info@campingetoiledemer.com,http://www.campingetoiledemer.com,,,168,,,,,
CAMPING,4 étoiles,CAMPING LE PONT ROMAIN,Allée des Ormeaux Lieu-dit La Châtaigneraie,72530,YVRÉ-L'ÉVÊQUE,0243822539,contact@campinglepontromain.fr,http://www.onlycamp.fr/les-campings-au-coeur-des-pays-de-la-loire/camping-pont-romain/,,,70,,,"48.01077,0.288213",SARTHE,PAYS DE LA LOIRE
CAMPING,2 étoiles,CAMPING LEFÉBURE,Lieu-dit La Camme,68370,ORBEY,0389713742,jmiclo@aol.com,http://www.camping-orbey.com,,,41,,,"48.133714,7.160689",HAUT-RHIN,GRAND EST
CAMPING,3 étoiles,DOMAINE DU LAC CHAMBON,Plage Est,63790,MUROL,0473886004,lac.chambon@wanadoo.fr,www.domaine-lac-chambon.fr,,,169,,,"45.567809,2.928967",PUY-DE-DOME,AUVERGNE-RHONE-ALPES
CAMPING,1 étoile,CAMPING LA CHASSAGNE,La Chassagne,3420,RONNET,0470510807,info@lachassagne.net,www.lachassagne.eu,,,40,,,"46.202781,2.694432",ALLIER,AUVERGNE-RHONE-ALPES
CAMPING,3 étoiles,DOMAINE ECÔTELIA,5 Lieu-dit Tauzin,33430,LE NIZAN,0556653538,contact@domaine-ecotelia.com,www.domaine-ecotelia.com,,,25,,,"44.475031,-0.258587",GIRONDE,NOUVELLE-AQUITAINE
CAMPING,3 étoiles,CAMPING MUNICIPAL DU BOUTHEZARD,1 CHEMIN DE BOUTHEZARD,43000,AIGUILHE,0471095509,camping.puyenvelay@orange.fr,http://www.aquadis-loisirs.com/camping-de-bouthezard/,,,72,,,"45.052324,3.881233",HAUTE-LOIRE,AUVERGNE-RHONE-ALPES
CAMPING,3 étoiles,CAMPING  DE BOYSE,20 rue georges vallerey,39300,CHAMPAGNOLE,0384520032,camping.boyse@wanadoo.fr,www.camping-boyse.com,,,188,,,"46.746687,5.899467",JURA,BOURGOGNE-FRANCHE-COMTE
CAMPING,2 étoiles,CAMPING LA PARÉE CHALONS,74 rue de la braie,85690,NOTRE-DAME-DE-MONTS,0251586119,la-paree-chalons@orange.fr,http://lapareechalons.fr,,,52,,,"46.842947,-2.139297",VENDEE,PAYS DE LA LOIRE
CAMPING,1 étoile,BASE DE PLEIN AIR,19 rue du plan d'Eau,57480,MALLING,0382501297,commune.malling@wanadoo.fr,www.malling.fr,,,200,,,"49.426163,6.300143",MOSELLE,GRAND EST
CAMPING,3 étoiles,CAMPING DE L'ÉTANG MERLIN,Route de Vicq Exemplet,18370,CHÂTEAUMEILLANT,0248613138,campingchateaumeillant@orange.fr,http://ot.chateaumeillant.free.fr/,,,40,,,"46.565475,2.195659",CHER,CENTRE-VAL DE LOIRE
CAMPING,4 étoiles,CAMPING TOURS VAL DE LOIRE SAINT AVERTIN,61 RUE DE ROCHEPINARD,37550,SAINT-AVERTIN,0247278747,contact@campinglesrivesducher.fr,http://www.onlycamp.fr/rivesducher,,,110,,,"47.370641,0.723129",INDRE-ET-LOIRE,CENTRE-VAL DE LOIRE
CAMPING,3 étoiles,CAMPING OLBIA,545 avenue René de Knyff  La Madrague,83400,HYÈRES,0494582196,info@camping-olbia.com,http://www.camping-olbia.com/,,,101,,,"43.039608,6.1033",VAR,PROVENCE-ALPES-COTE D'AZUR
CAMPING,2 étoiles,CAMPING LE PELLY,LE PELLY,74740,SIXT-FER-À-CHEVAL,04 50 34 12 17,camping@lepelly.com,http://www.lepelly.com/,,,104,,,"46.072811,6.839542",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES
CAMPING,2 étoiles,CAMPING LE MÉRIN,7 route du Mérin,33930,VENDAYS-MONTALIVET,0556417864,contact@campinglemerin.com,http://campinglemerin.com/,,,165,,,"45.367437,-1.099068",GIRONDE,NOUVELLE-AQUITAINE
CAMPING,3 étoiles,CAMPING LE RELAIS DU PÊCHEUR,12 route de la sèvre,85420,LE MAZEAU,0251529323,campinglerelaisdupecheur@orange.fr,lerelaisdupecheur.fr,,,57,,,"46.31867,-0.667699",VENDEE,PAYS DE LA LOIRE
CAMPING,2 étoiles,CAMPING LA CLÉ DES CHAMPS,3 Bas Prézelle,17120,ARCES,03.22.84.75.57,contact@avp-jeunes.fr,http://www.campinglacledeschamps.fr/,,,50,,,"45.55054,-0.830647",CHARENTE-MARITIME,NOUVELLE-AQUITAINE
CAMPING,3 étoiles,CAMPING LE TERRADOS,7 route Saint-Préjet,48210,LES VIGNES,0466488337,campingleterrados@orange.fr,campingleterrados.fr,,,65,,,"44.278688,3.230363",LOZERE,OCCITANIE
CAMPING,2 étoiles,CAMPING LE CHAUDEBRY,Chaudebry,7110,VINEZAC,0475368087,campinglechaudebry@orange.fr,http://lechaudebry.free.fr,,,25,,,"44.567831,4.318477",ARDECHE,AUVERGNE-RHONE-ALPES
CAMPING,2 étoiles,CAMPING LE MADIRAN,impasse des jardins,65700,MADIRAN,06.33.03.29.44,mairie.madiran@wanadoo.fr,http://campinglemadiran.monsite-orange.fr/index.html,,,10,,,"43.549839,-0.055816",HAUTES-PYRENEES,OCCITANIE
CAMPING,3 étoiles,CAMPING LES ABBERTS,17 rue des abberts,33740,ARÈS,0556602680,campinglesabberts@wanadoo.fr,http://www.lesabberts.com,,,124,,,"44.771382,-1.143917",GIRONDE,NOUVELLE-AQUITAINE
CAMPING,3 étoiles,CAMPING LE MOULIN,chemin du moulin,26470,LA MOTTE-CHALANCON,0475272406,campingmoulin@orange.fr,www.campinglemoulin.net,,,52,,,"44.485279,5.376076",DROME,AUVERGNE-RHONE-ALPES
CAMPING,2 étoiles,CAMPING RELAIS DE LA VALLÉE BLANCHE,390 ROUTE DE PASSY,74700,SALLANCHES,0450585959,lerelaisdelavalleeblanche@gmail.com,http://www.lerelaisdelavalleeblanche.com/,,,70,,,"45.936531,6.646687",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES
CAMPING,3 étoiles,CAMPING MUNICIPAL LES PARRINES,LES PARRINES,15220,SAINT-MAMET-LA-SALVETAT,0471647521,campingstmamet15@hotmail.fr,-,,,39,,,"44.854034,2.30952",CANTAL,AUVERGNE-RHONE-ALPES
CAMPING,2 étoiles,CAMPING DE L'AUBERGE,la grave,12720,MOSTUÉJOULS,0616959231,infos@campingdelauberge.fr,http://www.campingdelauberge.fr,,,20,,,"44.201767,3.172154",AVEYRON,OCCITANIE
CAMPING,5 étoiles,DOMAINE DE CHAUSSY,QUARTIER LE PETIT CHAUSSY,7150,LAGORCE,0475939966,infos@domainedechaussy.net,http://www.domainedechaussy.com,,,300,,,"44.449245,4.369811",ARDECHE,AUVERGNE-RHONE-ALPES
CAMPING,4 étoiles,CAMPING LE VAL DE CESSE,lieu-dit la Garenne,11120,MIREPEISSET,0468461494,campinglevaldecesse@homair.com,https://www.camping-levaldecesse.fr/,,,113,,,"43.286275,2.890262",AUDE,OCCITANIE
CAMPING,4 étoiles,CAMPING L'OLIVERAIE,1600 CHEMIN DE BÉDARIEUX,34480,LAURENS,0467902436,oliveraie@free.fr,http://oliveraie.com,,,110,,,"43.528748,3.19292",HERAULT,OCCITANIE
CAMPING,4 étoiles,CAMPING DOMAINE DURAVEL,Port de Vire,46700,DURAVEL,0565246506,duravel@franceloc.fr,http://www.franceloc.fr/camping-france-midi_pyrenees-duravel-FR.html,,,319,,,"44.49518,1.082669",LOT,OCCITANIE
CAMPING,4 étoiles,CAMPING LE RAGUENES PLAGE,19 rue des îles,29920,NÉVEZ,0298068069,leraguenesplage@orange.fr,www.camping-le-raguenes-plage.com,,,287,,,"47.793612,-3.801416",FINISTERE,BRETAGNE
CAMPING,3 étoiles,CAMPING FUNTANA A L'ORA,ROUTE D'ÉVISA,20150,OTA,0495261165,funtanaalora@orange.fr,http://www.funtanaalora.fr/,,,76,,,"42.260702,8.721343",CORSE-DU-SUD,CORSE
CAMPING,4 étoiles,CAMPING LES BLANCS CHÊNES,Route de la Roche sur Yon,85360,LA TRANCHE-SUR-MER,0820150040,info@vagues-oceanes.com,http://camping-vagues-oceanes.com,,,370,,,"46.354991,-1.424058",VENDEE,PAYS DE LA LOIRE
CAMPING,4 étoiles,CAMPING DE RIQUEWIHR,1 route des vins,68340,RIQUEWIHR,0389479008,info@campingriquewihr.com,www.campingriquewihr.com,,,148,,,"48.165268,7.313539",HAUT-RHIN,GRAND EST
CAMPING,4 étoiles,CAMPING SUNELIA LES RIVES DU LAC,LAC DE L'UBY,32150,BARBOTAN,0562095391,contact@camping-uby.com,http://www.camping-uby.com,,,240,,,,,
CAMPING,1 étoile,CAMPING DE LA PRÉE,chemin de la prée,44770,PRÉFAILLES,0240210264,campinglapree@orange.fr,www.camping-prefailles.com,,,47,,,"47.143587,-2.228159",LOIRE-ATLANTIQUE,PAYS DE LA LOIRE
CAMPING,2 étoiles,CAMPING MUNICIPAL LA FONTAINE,Rue du Camping,85540,SAINT-VINCENT-SUR-GRAON,02.51.98.90.89.,mairie-stvincent.sur.graon@wanadoo.fr,http://www.saintvincentsurgraon.com/,,,42,,,"46.518865,-1.39335",VENDEE,PAYS DE LA LOIRE
CAMPING,2 étoiles,CAMPING DU PLAN D'EAU,Loude,31310,RIEUX-VOLVESTRE,0561879883,contact@camping-rieux.eu,http://www.camping-rieux.eu,,,70,,,"43.268711,1.184168",HAUTE-GARONNE,OCCITANIE
CAMPING,5 étoiles,FLOWER CAMPING DE L'ILE D'OFFARD,rue de verden,49400,SAUMUR,0241403000,iledoffard@flowercampings.com,http://www.saumur-camping.com,,,250,,,"47.262129,-0.067867",MAINE-ET-LOIRE,PAYS DE LA LOIRE
CAMPING,3 étoiles,CAMPING LE VAL BOISÉ,56 avenue Capitaine Porthéous,76370,BERNEVAL-LE-GRAND,0235852918,camping-berneval@wanadoo.fr,http://www.berneval.fr/camping/,,,35,,,"49.961931,1.193416",SEINE-MARITIME,NORMANDIE
CAMPING,1 étoile,CAMPING LE REVEL,Domaine le revel,30120,ROGUES,0467815089,Contact@gite-le-revel.fr,http://www.gite-le-revel.fr/,,,6,,,,,
CAMPING,2 étoiles,CAMPING GCU CANET-EN-ROUSSILLON,2 avenue des anneaux,66140,CANET-EN-ROUSSILLON,0147639863,canet6601@gcuf.fr,http://www.gcu.asso.fr/terrains/canet-en-roussillon-pyr%C3%A9n%C3%A9es-orientales-66,,,161,,,"42.706601,3.03043",PYRENEES-ORIENTALES,OCCITANIE
CAMPING,4 étoiles,CAMPING MÉDITERRANÉE PLAGE,côte ouest,34450,VIAS,0467909907,philippe.robert2@orange.fr,http://mediterranee-plage.com,,,410,,,"43.311756,3.418384",HERAULT,OCCITANIE
CAMPING,2 étoiles,CAMPING DE LAC VERT PLAGE,1 bis rue de la gare,55110,DOULCON,0329809038,lacvertplage@wanadoo.fr,http://www.valdunois.com/tourisme?docid=8,,,423,,,"49.384801,5.180852",MEUSE,GRAND EST
CAMPING,4 étoiles,CAMPING LES CHÊNES,2 impasse de la motte luchet,17600,MÉDIS,0546067138,chenes@franceloc.fr,http://www.franceloc.fr,,,440,,,"45.649258,-0.954773",CHARENTE-MARITIME,NOUVELLE-AQUITAINE
CAMPING,3 étoiles,CAMPING LE RUISSEAU,509 route de Saint Martin de Seignanx départementale 54,40390,SAINT-ANDRÉ-DE-SEIGNANX,0559567192,camping.le.ruisseau@sfr.fr,www.campingleruisseau.com,,,60,,,"43.544857,-1.347143",LANDES,NOUVELLE-AQUITAINE
CAMPING,2 étoiles,CAMPING MUNICIPAL D'OUST LA CÔTE,La Côte,9140,OUST,0561965053,camping-oust09@orange.fr,camping-oust.com,,,50,,,"42.880664,1.215804",ARIEGE,OCCITANIE
CAMPING,1 étoile,CAMPING DES POMMIERS,Les Vignets,14230,LA CAMBE,0231227492,joelle.laperruque@wanadoo.fr,www.campingdespommiers.com,,,20,,,"49.356325,-1.009113",CALVADOS,NORMANDIE
CAMPING,2 étoiles,CAMPING LOCH-VEN,8 route du camping plage de pendruc,29910,TRÉGUNC,0298502620,contact@lochven.com,http://www.lochven.com/,,,169,,,"47.842561,-3.877171",FINISTERE,BRETAGNE
CAMPING,3 étoiles,A MARINA CAMPING,"Route Nationale 197, LIEU-DIT PADULE",20220,AREGNO,0495607541,info@marinacamping.fr,http://www.marinacamping.fr,,,187,,,"42.608359,8.872957",HAUTE-CORSE,CORSE
CAMPING,4 étoiles,CAMPING LE BELVÉDÈRE,lieu dit lanau,15260,NEUVÉGLISE,0471235050,belvedere.cantal@orange.fr,http://www.campinglebelvedere.com,,,109,,,"44.892919,2.999312",CANTAL,AUVERGNE-RHONE-ALPES
CAMPING,4 étoiles,CAMPING LA DOURBIE,route de nant,12230,SAINT-JEAN-DU-BRUEL,0565460640,campingladourbie@orange.fr,http://www.camping-la-dourbie.com,,,77,,,"44.024269,3.355197",AVEYRON,OCCITANIE
CAMPING,3 étoiles,CAMPING DU PARC,15 Route de Laval,53200,AZÉ,0243073560,camping.parc@chateaugontier.fr,http://campingchateaugontier.fr,,,50,,,"47.838931,-0.699067",MAYENNE,PAYS DE LA LOIRE
CAMPING,4 étoiles,CAMPING RCN LA BASTIDE EN ARDÈCHE,1 route d'Alès,7120,SAMPZON,0786532071,bastide@rcn.fr,https://www.rcn.nl/fr/camping/france/ardeche/rcn-la-bastide-en-ardeche,,,300,,,"44.425224,4.32547",ARDECHE,AUVERGNE-RHONE-ALPES
CAMPING,2 étoiles,CAMPING MUNICIPAL LES PEUPLIERS,Avenue Pierre de Coubertin,84150,JONQUIÈRES,0490706709,mairie@jonquieres.fr,-,,,66,,,"44.11393,4.904571",VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR
CAMPING,1 étoile,CAMPING MUNICIPAL DE CEAUCÉ,Rue de la Veilliotière,61330,CEAUCÉ,0233383119,mairie.ceauce@wanadoo.fr,-,,,10,,,"48.487146,-0.584175",ORNE,NORMANDIE
CAMPING,2 étoiles,CAMPING PARC VERGER,le poteau,87150,CHAMPAGNAC-LA-RIVIÈRE,0555012283,pvbureau@parcverger.com,http://www.parcverger.com,,,28,,,"45.71697,0.919401",HAUTE-VIENNE,NOUVELLE-AQUITAINE
CAMPING,3 étoiles,CAMPING HARROBIA,383 rue maurice pierre,64210,BIDART,0559265471,info@harrobia.fr,http://www.harrobia.fr,,,145,,,"43.42726,-1.599064",PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE
CAMPING,4 étoiles,CAMPING LES GENÊTS,lac de pareloup,12410,SALLES-CURAN,0565463534,contact@camping-les-genets.fr,http://www.camping-les-genets.fr,,,163,,,"44.184042,2.786315",AVEYRON,OCCITANIE
CAMPING,1 étoile,CAMPING MUNICIPAL LE RAMIER,Avenue du camping,31810,VERNET,0561083398,mairielevernet.31@wanadoo.fr,-,,,90,,,"43.42682,1.433887",HAUTE-GARONNE,OCCITANIE
CAMPING,3 étoiles,CAMPING DE GOURJADE,route de Roquecourbe,81100,CASTRES,0563593351,contact@campingdegourjade.net,www.campingdegourjade.net,,,98,,,"43.639982,2.260214",TARN,OCCITANIE
CAMPING,2 étoiles,CAMPING DE LA TÂCHERIE,La Tâcherie,12620,SAINT-BEAUZÉLY,0565620038,contact@camping-latcherie.net,www.camping-latacherie.net,,,40,,,"44.177828,2.999282",AVEYRON,OCCITANIE
CAMPING,5 étoiles,RCN LE MOULIN DE LA PIQUE,-,24170,BELVÈS,0553290115,moulin@rcn.fr,http://www.rcn.fr,,,219,,,"44.76061,0.985761",DORDOGNE,NOUVELLE-AQUITAINE
CAMPING,2 étoiles,CAMPING MUNICIPAL DE RUFFEC,Route de Belâbre,36300,RUFFEC,0254377011,ruffec-mairie@wanadoo.fr,http://www.berryprovince.com/hotellerie-plein-air/camping-municipal-de-lile-de-la-creuse-ruffec/,,,23,,,"46.625678,1.172784",INDRE,CENTRE-VAL DE LOIRE
CAMPING,3 étoiles,CAMPING LE JARDIN,Le Bourg,81330,LACAZE,0563371708,camping.lejardin@yahoo.fr,http://www.campinglejardin-tarn.com,,,21,,,"43.738066,2.520525",TARN,OCCITANIE
CAMPING,3 étoiles,CAMPING LA FERME,1170 route de Chaparon,74210,LATHUILE,0450443310,info@campinglaferme.com,http://www.campinglaferme.com/,,,204,,,"45.801523,6.205303",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES
CAMPING,3 étoiles,CAMPING LE PARADOU,Lieu-Dit Le Vaure,24410,PARCOUL,0553914278,contact@camping-paradou.com,http://www.camping-paradou.com,,,100,,,"45.189898,0.030697",DORDOGNE,NOUVELLE-AQUITAINE
CAMPING,4 étoiles,CAMPING MAS DE REY NATURE,Chemin du pré des Mières,30700,ARPAILLARGUES-ET-AUREILLAC,0466221827,info@campingmasderey.com,www.campingmasderey.com/,,,40,,,"43.995596,4.383865",GARD,OCCITANIE
CAMPING,2 étoiles,CAMPING DU COL DE LA CROIX DE FER,Turin,73530,SAINT-SORLIN-D'ARVES,0479595436,contact@espacemyrtille.fr,www.espacemyrtille.fr,,,28,,,"45.223154,6.216913",SAVOIE,AUVERGNE-RHONE-ALPES
CAMPING,3 étoiles,CAMPING LE MAS DES CHÊNES,760 route des Cévennes,30350,LÉZAN,0466544830,info@campingmasdeschenes.com,http://www.campingmasdeschenes.com,,,180,,,"44.021803,4.0442",GARD,OCCITANIE
CAMPING,5 étoiles,CAMPING CLUB COLOMBIER,1052 rue des Combattants d'Afrique du Nord,83600,FRÉJUS,0494515601,info@clubcolombier.com,www.clubcolombier.com,,,383,,,"43.448703,6.728004",VAR,PROVENCE-ALPES-COTE D'AZUR
CAMPING,3 étoiles,CAMPING DE L'ERMITAGE,Lieu-dit le Moutchic Chemin de l'Hermitage,33680,LACANAU OCEAN,0556030024,ermitagelacanau@gmail.com,http://ermitage-lacanau.com,,,70,,,"45.004157,-1.126796",GIRONDE,NOUVELLE-AQUITAINE
CAMPING,4 étoiles,CAMPING LES FOSSES ROUGES,8 rue des FOSSES ROUGES,85180,CHÂTEAU-D'OLONNE,0251951795,info@camping-lesfossesrouges.com,http://www.camping-lesfossesrouges.com,,,240,,,"46.479566,-1.742486",VENDEE,PAYS DE LA LOIRE
CAMPING,3 étoiles,CAMPING DES RIBIÈRES,ROUTE DE SAINT GERMAIN DE CONFOLENS,16500,CONFOLENS,05.45.85.35.27,camping-les-ribieres@orange.fr,www.campingdesribieres.fr,,,117,,,"46.013909,0.674128",CHARENTE,NOUVELLE-AQUITAINE
CAMPING,2 étoiles,CAMPING DES JONCS,route du Polygone,56680,GÂVRES,0297824688,campinglesjoncs.gavres@orange.fr,www.campingdesjoncs.fr,,,120,,,"47.697806,-3.350777",MORBIHAN,BRETAGNE
CAMPING,4 étoiles,CAMPING LA REGNIÈRE,23 chemin des Églantiers,38280,VILLETTE-D'ANTHON,0478312526,regniere@franceloc.fr,http://www.regniere.com/,,,189,,,"45.808805,5.123975",ISERE,AUVERGNE-RHONE-ALPES
CAMPING,1 étoile,CAMPING LE PORT,avenue de la piscine,72210,LA SUZE-SUR-SARTHE,0243773049,contact@lasuze.fr,http://www.lasuze.fr/tourisme/,,,20,,,"47.889229,0.033203",SARTHE,PAYS DE LA LOIRE
CAMPING,4 étoiles,CAMPING LES CASTORS,8 rue de Clavelaud,17500,SAINT-SIMON-DE-BORDES,0546482565,camping-les-castors@wanadoo.fr,http://campingcastors.com,,,120,,,"45.429257,-0.448315",CHARENTE-MARITIME,NOUVELLE-AQUITAINE
CAMPING,2 étoiles,CAMPÉOLE DOMAINE DE FIERBOIS,Rue des Alouettes,40130,CAPBRETON,0563709727,clugan@andretriganogroupe.com,https://www.campeole.com/fr/camping/domaine-de-fierbois,,,351,,,"43.636142,-1.441831",LANDES,NOUVELLE-AQUITAINE
CAMPING,1 étoile,CAMPING LES PRUNETTES,Place de la Mairie,81640,MONESTIÉS,0563761917,monesties@wanadoo.fr,http://www.tourisme-monesties.fr/-Ou-dormir-.html,,,22,,,"44.070475,2.096397",TARN,OCCITANIE
CAMPING,2 étoiles,CAMPING DE LA FOUX,933 chemin saint jean de la foux,83300,DRAGUIGNAN,0494681827,camping-de-la-foux@orange.fr,www.camping-lafoux.com,,,180,,,"43.518013,6.477429",VAR,PROVENCE-ALPES-COTE D'AZUR
CAMPING,4 étoiles,DOMAINE DE GIL,route de vals,7200,UCEL,0475946363,info@domaine-de-gil.com,http://www.domaine-de-gil.com,,,80,,,"44.64102,4.387612",ARDECHE,AUVERGNE-RHONE-ALPES
CAMPING,5 étoiles,CAMPING L'OCÉANO D'OR,84 rue Georges Clémenceau,85520,JARD-SUR-MER,0251336508,franck.chadeau@chadotel.com,http://www.chadotel.com/fr/camping/vendee/jard-sur-mer/camping-loceano-dor,,,450,,,"46.420847,-1.567052",VENDEE,PAYS DE LA LOIRE
CAMPING,1 étoile,CAMPING DU RUISSEAU BLANC,Route de Bagnères,65100,LOURDES,0562429483,cintou.garros@cegetel.net,camping-lourdes-ruisseau-blanc.com,,,70,,,"43.096243,-0.023782",HAUTES-PYRENEES,OCCITANIE
CAMPING,3 étoiles,CAMPING INTERNATIONAL DU LAC,Avenue Des Rives Du Lac,70000,VAIVRE-ET-MONTOILLE,0384762286,camping_dulac@yahoo.fr,www.camping-vesoul.com,,,129,,,"47.629581,6.121741",HAUTE-SAONE,BOURGOGNE-FRANCHE-COMTE
CAMPING,3 étoiles,CAMPING LA GRANDE CÔTE,167 avenue de la grande côte,17420,SAINT-PALAIS-SUR-MER,0546232018,contact@campinglagrandecote.com,http://www.campinglagrandecote.com,,,56,,,"45.650584,-1.120374",CHARENTE-MARITIME,NOUVELLE-AQUITAINE
CAMPING,4 étoiles,CAMPING LE VAL DE DURANCE,les routes,84160,CADENET,0490683775,valdedurance@homair.com,http://www.provencecamping.fr/,,,255,,,"43.726796,5.356821",VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR
CAMPING,3 étoiles,CAMPING PARC DU VAL DE L'EYRE,8 route Minoy,33770,SALLES,0556884703,contact@parcduvaldeleyre.com,http://camping-parcduvaldeleyre.com,,,165,,,"44.545651,-0.874468",GIRONDE,NOUVELLE-AQUITAINE
CAMPING,3 étoiles,CAMPING LES HORTENSIAS,38 RUE DES TULIPES,29750,LOCTUDY,0298874664,hortensias@camping-loctudy.com,http://www.camping-loctudy.com,,,105,,,"47.812639,-4.181512",FINISTERE,BRETAGNE
CAMPING,3 étoiles,CAMPING LES RIVES DE L'ARDÈCHE,aleyrac,7330,MAYRES,0673871145,lesrivesdelardeche@gmail.com,www.lesrivesdelardeche.com,,,90,,,"44.671327,4.090151",ARDECHE,AUVERGNE-RHONE-ALPES
CAMPING,2 étoiles,CAMPING LES BLANCHONS,les blanchons les gourres,5230,PRUNIÈRES,049250593902,campinglesblanchons@yahoo.fr,www.camping-prunieres.com,,,20,,,"44.55308,6.322311",HAUTES-ALPES,PROVENCE-ALPES-COTE D'AZUR
CAMPING,3 étoiles,LES BEAUPINS,Impasse des Beaupins,17650,SAINT-DENIS-D'OLÉRON,0477566609,contact.beaupins@vacances-ulvf.com,http://www.vacances-ulvf.com,,,37,,,"46.038374,-1.388269",CHARENTE-MARITIME,NOUVELLE-AQUITAINE
CAMPING,3 étoiles,CAMPING LES EYMES,Les Eymes,38112,MÉAUDRE,0476952485,contact@camping-les-eymes.com,http://www.camping-les-eymes.com/,,,46,,,"45.145288,5.51734",ISERE,AUVERGNE-RHONE-ALPES
CAMPING,4 étoiles,CAMPING AUX POMMIERS,28 route du Mont Saint Michel,50170,BEAUVOIR,0233601136,campingauxpommiers@gmail.com,www.camping-auxpommiers.com,,,106,,,"48.596233,-1.511854",MANCHE,NORMANDIE
CAMPING,2 étoiles,CAMPING LE RECLUS,route de tignes,73700,SÉEZ,0479410105,contact@campinglereclus.com,http://www.campinglereclus.com,,,75,,,"45.62448,6.787675",SAVOIE,AUVERGNE-RHONE-ALPES
CAMPING,2 étoiles,CAMPING GCU VIAS AMÉTHYSTE,Chemin de la Kabylie,34450,VIAS,0147639863,viasamethyste3404@gcuf.fr,http://www.gcu.asso.fr/terrains/vias-am%C3%A9thyste-h%C3%A9rault-34,,,122,,,"43.284157,3.374019",HERAULT,OCCITANIE
CAMPING,4 étoiles,CAMPING DE LA BAIE,Plage de Kervillen,56470,LA TRINITÉ-SUR-MER,0297557342,contact@campingdelabaie.com,www.campingdelabaie.com,,,167,,,"47.57668,-3.027368",MORBIHAN,BRETAGNE
CAMPING,2 étoiles,CAMPING MUNICIPAL DE LA POINTE DU GROUIN,La Pointe du Grouin,35260,CANCALE,0299896379,campingcancale@orange.fr,http://www.ville-cancale.fr/camping_municipal_pointe_du_grouin.html,,,199,,,,,
CAMPING,4 étoiles,CAMPING L'ABRI DES PINS,247 route de Notre-Dame de Monts,85160,SAINT-JEAN-DE-MONTS,0251588386,contact@abridespins.com,http://abridespins.com,,,206,,,"46.809302,-2.10867",VENDEE,PAYS DE LA LOIRE
CAMPING,3 étoiles,CAMPING DES ARCADES,Le Moulin de Saint Martial,46800,SAINT-PANTALÉON,0565229227,info@des-arcades.com,https://www.des-arcades.com/fr/,,,81,,,"44.369714,1.307652",LOT,OCCITANIE
